0,0.0,0.0,-0.32972972972972975,-0.2,-0.5297297297297298,-0.4972972972972973,-0.5891891891891892,-0.7783783783783784,-0.6108108108108108,-1.0,-0.3675675675675676,-0.7135135135135136,-0.41621621621621624,-0.9081081081081082,-0.35135135135135137,-0.6864864864864865,-0.2864864864864865,-0.5027027027027027,-0.1837837837837838,-0.7189189189189189,-0.23783783783783785,-0.9081081081081082,-0.1891891891891892,-0.6216216216216216,-0.13513513513513514,-0.42162162162162165,-0.010810810810810811,-0.6918918918918919,-0.05405405405405406,-0.8702702702702703,-0.04864864864864865,-0.5837837837837838,-0.021621621621621623,-0.3837837837837838,0.17297297297297298,-0.6378378378378379,0.11891891891891893,-0.7945945945945946,0.08648648648648649,-0.6054054054054054,0.0972972972972973,-0.4540540540540541
0,0.0,0.0,-0.3131868131868132,-0.1978021978021978,-0.5164835164835165,-0.4945054945054945,-0.5824175824175825,-0.7747252747252747,-0.5934065934065934,-1.0,-0.3516483516483517,-0.7142857142857143,-0.4010989010989011,-0.9120879120879121,-0.34065934065934067,-0.6813186813186813,-0.27472527472527475,-0.489010989010989,-0.16483516483516483,-0.7197802197802198,-0.23076923076923078,-0.9120879120879121,-0.17582417582417584,-0.6208791208791209,-0.12637362637362637,-0.41208791208791207,0.02197802197802198,-0.6923076923076923,-0.038461538461538464,-0.8846153846153846,-0.027472527472527472,-0.5934065934065934,0.0,-0.3791208791208791,0.2087912087912088,-0.6428571428571429,0.13736263736263737,-0.8021978021978022,0.10989010989010989,-0.6098901098901099,0.11538461538461539,-0.46153846153846156
0,0.0,0.0,-0.3224043715846995,-0.1912568306010929,-0.5245901639344263,-0.4918032786885246,-0.5846994535519126,-0.7704918032786885,-0.6065573770491803,-1.0,-0.366120218579235,-0.7158469945355191,-0.41530054644808745,-0.9016393442622951,-0.34972677595628415,-0.6830601092896175,-0.28415300546448086,-0.4918032786885246,-0.18032786885245902,-0.7213114754098361,-0.2459016393442623,-0.907103825136612,-0.18579234972677597,-0.6229508196721312,-0.13114754098360656,-0.4207650273224044,0.0,-0.6939890710382514,-0.060109289617486336,-0.8797814207650273,-0.03825136612021858,-0.5956284153005464,-0.01092896174863388,-0.3825136612021858,0.18579234972677597,-0.644808743169399,0.12568306010928962,-0.8032786885245902,0.09289617486338798,-0.6174863387978142,0.09836065573770492,-0.46994535519125685
0,0.0,0.0,-0.3241758241758242,-0.19230769230769232,-0.532967032967033,-0.489010989010989,-0.5989010989010989,-0.7692307692307693,-0.6153846153846154,-1.0,-0.3791208791208791,-0.7087912087912088,-0.42857142857142855,-0.9010989010989011,-0.35714285714285715,-0.6813186813186813,-0.29120879120879123,-0.4945054945054945,-0.19230769230769232,-0.7197802197802198,-0.25274725274725274,-0.9065934065934066,-0.18681318681318682,-0.6208791208791209,-0.13736263736263737,-0.4175824175824176,-0.01098901098901099,-0.6978021978021978,-0.06593406593406594,-0.8791208791208791,-0.04395604395604396,-0.5879120879120879,-0.016483516483516484,-0.38461538461538464,0.17582417582417584,-0.6538461538461539,0.11538461538461539,-0.8076923076923077,0.09340659340659341,-0.6153846153846154,0.0989010989010989,-0.46703296703296704
0,0.0,0.0,-0.32044198895027626,-0.18232044198895028,-0.5359116022099447,-0.4861878453038674,-0.6022099447513812,-0.7679558011049724,-0.6132596685082873,-1.0,-0.3701657458563536,-0.7016574585635359,-0.4198895027624309,-0.9005524861878453,-0.34806629834254144,-0.6740331491712708,-0.287292817679558,-0.4861878453038674,-0.18232044198895028,-0.712707182320442,-0.2430939226519337,-0.8950276243093923,-0.18232044198895028,-0.6132596685082873,-0.1270718232044199,-0.4088397790055249,0.0,-0.6906077348066298,-0.055248618784530384,-0.8674033149171271,-0.03314917127071823,-0.585635359116022,-0.0055248618784530384,-0.3701657458563536,0.18232044198895028,-0.6464088397790055,0.1270718232044199,-0.8011049723756906,0.09944751381215469,-0.6132596685082873,0.09944751381215469,-0.46408839779005523
0,0.0,0.0,-0.31521739130434784,-0.18478260869565216,-0.5271739130434783,-0.483695652173913,-0.5978260869565217,-0.7663043478260869,-0.6195652173913043,-1.0,-0.3641304347826087,-0.7065217391304348,-0.42391304347826086,-0.8913043478260869,-0.3532608695652174,-0.6684782608695652,-0.29347826086956524,-0.483695652173913,-0.1793478260869565,-0.7119565217391305,-0.24456521739130435,-0.8913043478260869,-0.19021739130434784,-0.6086956521739131,-0.14130434782608695,-0.41304347826086957,0.0,-0.6902173913043478,-0.059782608695652176,-0.8641304347826086,-0.04891304347826087,-0.5815217391304348,-0.021739130434782608,-0.3804347826086957,0.18478260869565216,-0.6358695652173914,0.11413043478260869,-0.7880434782608695,0.08695652173913043,-0.6032608695652174,0.09782608695652174,-0.45652173913043476
0,0.0,0.0,-0.31521739130434784,-0.1793478260869565,-0.5217391304347826,-0.483695652173913,-0.592391304347826,-0.7663043478260869,-0.6141304347826086,-1.0,-0.3641304347826087,-0.7065217391304348,-0.41304347826086957,-0.8913043478260869,-0.33695652173913043,-0.6630434782608695,-0.27717391304347827,-0.4782608695652174,-0.1793478260869565,-0.717391304347826,-0.24456521739130435,-0.8967391304347826,-0.1793478260869565,-0.6086956521739131,-0.125,-0.4076086956521739,0.0,-0.6956521739130435,-0.05434782608695652,-0.875,-0.03260869565217391,-0.5815217391304348,-0.005434782608695652,-0.375,0.18478260869565216,-0.6467391304347826,0.125,-0.7989130434782609,0.10326086956521739,-0.6086956521739131,0.10869565217391304,-0.45652173913043476
0,0.0,0.0,-0.3163841807909605,-0.1807909604519774,-0.5310734463276836,-0.4858757062146893,-0.6045197740112994,-0.768361581920904,-0.6440677966101694,-1.0,-0.384180790960452,-0.7231638418079096,-0.4293785310734463,-0.8983050847457628,-0.3502824858757062,-0.6779661016949152,-0.288135593220339,-0.480225988700565,-0.192090395480226,-0.7231638418079096,-0.23728813559322035,-0.8983050847457628,-0.1864406779661017,-0.6214689265536724,-0.14124293785310735,-0.4124293785310734,-0.005649717514124294,-0.7005649717514124,-0.04519774011299435,-0.864406779661017,-0.03389830508474576,-0.5875706214689266,-0.011299435028248588,-0.3785310734463277,0.1864406779661017,-0.6497175141242938,0.12994350282485875,-0.8022598870056498,0.10734463276836158,-0.6101694915254238,0.11864406779661017,-0.4519774011299435
0,0.0,0.0,-0.34355828220858897,-0.1656441717791411,-0.5705521472392638,-0.4723926380368098,-0.6625766871165644,-0.7607361963190185,-0.7055214723926381,-1.0,-0.43558282208588955,-0.7177914110429447,-0.48466257668711654,-0.9202453987730062,-0.3987730061349693,-0.6932515337423313,-0.31901840490797545,-0.49079754601226994,-0.2331288343558282,-0.7361963190184049,-0.294478527607362,-0.9202453987730062,-0.22085889570552147,-0.6319018404907976,-0.15950920245398773,-0.4233128834355828,-0.03680981595092025,-0.7239263803680982,-0.09202453987730061,-0.901840490797546,-0.06134969325153374,-0.6073619631901841,-0.024539877300613498,-0.3987730061349693,0.17177914110429449,-0.6809815950920245,0.09815950920245399,-0.852760736196319,0.08588957055214724,-0.6503067484662577,0.09815950920245399,-0.49079754601226994
0,0.0,0.0,-0.3464052287581699,-0.1503267973856209,-0.5882352941176471,-0.45751633986928103,-0.6862745098039216,-0.7516339869281046,-0.7254901960784313,-1.0,-0.45751633986928103,-0.7254901960784313,-0.5098039215686274,-0.9411764705882353,-0.4117647058823529,-0.6993464052287581,-0.3333333333333333,-0.49673202614379086,-0.24836601307189543,-0.7450980392156863,-0.3137254901960784,-0.9477124183006536,-0.23529411764705882,-0.6405228758169934,-0.16993464052287582,-0.43137254901960786,-0.0457516339869281,-0.738562091503268,-0.09803921568627451,-0.934640522875817,-0.0718954248366013,-0.6209150326797386,-0.0457516339869281,-0.40522875816993464,0.1568627450980392,-0.6993464052287581,0.0915032679738562,-0.8758169934640523,0.0784313725490196,-0.673202614379085,0.08496732026143791,-0.5163398692810458
